date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
8/10/2020,13512,116,193.286,459,12,7.857,1959.211,16.82,28.026,66.554,1.74,1.139,0.82,54,7.83,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/11/2020,13722,210,186.857,471,12,8,1989.66,30.45,27.094,68.294,1.74,1.16,0.81,54,7.83,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/12/2020,13893,171,168,482,11,8.286,2014.455,24.795,24.36,69.889,1.595,1.201,0.81,64,9.28,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/13/2020,13893,0,125.571,482,0,6.714,2014.455,0,18.208,69.889,0,0.974,0.81,63,9.135,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/14/2020,14243,350,147.714,492,10,7.143,2065.204,50.749,21.418,71.339,1.45,1.036,0.87,63,9.135,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/15/2020,14333,90,141.429,495,3,7.143,2078.254,13.05,20.507,71.774,0.435,1.036,0.87,58,8.41,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/16/2020,14365,32,138.429,498,3,7.286,2082.894,4.64,20.072,72.209,0.435,1.056,0.86,55,7.975,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/17/2020,14500,135,141.143,512,14,7.571,2102.469,19.575,20.465,74.239,2.03,1.098,0.87,56,8.12,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/18/2020,14669,169,135.286,519,7,6.857,2126.973,24.505,19.616,75.254,1.015,0.994,0.86,56,8.12,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/19/2020,14820,151,132.429,527,8,6.429,2148.868,21.895,19.202,76.414,1.16,0.932,0.86,61,8.845,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/20/2020,14962,142,152.714,532,5,7.143,2169.458,20.59,22.143,77.139,0.725,1.036,0.87,60,8.7,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/21/2020,15131,169,126.857,539,7,6.714,2193.962,24.505,18.394,78.154,1.015,0.974,0.88,63,9.135,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/22/2020,15131,0,114,539,0,6.286,2193.962,0,16.53,78.154,0,0.911,0.9,73,10.585,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/23/2020,15287,156,131.714,545,6,6.714,2216.582,22.62,19.098,79.024,0.87,0.974,0.95,74,10.73,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/24/2020,15386,99,126.571,563,18,7.286,2230.937,14.355,18.353,81.634,2.61,1.056,0.96,74,10.73,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/25/2020,15589,203,131.429,572,9,7.571,2260.371,29.435,19.057,82.939,1.305,1.098,0.96,65,9.425,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/26/2020,15751,162,133,586,14,8.429,2283.861,23.49,19.285,84.969,2.03,1.222,0.95,64,9.28,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/27/2020,15908,157,135.143,594,8,8.857,2306.625,22.765,19.595,86.129,1.16,1.284,0.95,60,8.7,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/28/2020,16065,157,133.429,603,9,9.143,2329.39,22.765,19.347,87.434,1.305,1.326,0.94,65,9.425,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/29/2020,16164,99,147.571,605,2,9.429,2343.745,14.355,21.398,87.724,0.29,1.367,0.94,59,8.555,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/30/2020,16190,26,129,613,8,9.714,2347.515,3.77,18.705,88.884,1.16,1.409,0.94,61,8.845,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/31/2020,16266,76,125.714,629,16,9.429,2358.535,11.02,18.228,91.204,2.32,1.367,0.95,63,9.135,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/1/2020,16454,188,123.571,642,13,10,2385.794,27.26,17.918,93.089,1.885,1.45,0.97,65,9.425,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/2/2020,16617,163,123.714,648,6,8.857,2409.429,23.635,17.938,93.959,0.87,1.284,0.98,62,8.99,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/3/2020,16775,158,123.857,658,10,9.143,2432.339,22.91,17.959,95.409,1.45,1.326,0.98,63,9.135,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/4/2020,16954,179,127,665,7,8.857,2458.293,25.955,18.415,96.424,1.015,1.284,0.98,61,8.845,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/5/2020,17050,96,126.571,671,6,9.429,2472.213,13.92,18.353,97.294,0.87,1.367,0.97,56,8.12,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/6/2020,17089,39,128.429,676,5,9,2477.868,5.655,18.622,98.019,0.725,1.305,0.97,57,8.265,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/7/2020,17146,57,125.714,677,1,6.857,2486.133,8.265,18.228,98.164,0.145,0.994,0.96,54,7.83,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/8/2020,17313,167,122.714,692,15,7.143,2510.347,24.215,17.793,100.338,2.175,1.036,0.98,53,7.685,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/9/2020,17435,122,116.857,702,10,7.714,2528.037,17.69,16.944,101.788,1.45,1.119,1,57,8.265,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/10/2020,17598,163,117.571,706,4,6.857,2551.672,23.635,17.048,102.368,0.58,0.994,1.02,60,8.7,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/11/2020,17799,201,120.714,713,7,6.857,2580.816,29.145,17.503,103.383,1.015,0.994,1.04,55,7.975,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/12/2020,17891,92,120.143,717,4,6.571,2594.156,13.34,17.42,103.963,0.58,0.953,1.05,56,8.12,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/13/2020,17918,27,118.429,720,3,6.286,2598.071,3.915,17.172,104.398,0.435,0.911,1.05,53,7.685,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/14/2020,18061,143,130.714,729,9,7.429,2618.806,20.735,18.953,105.703,1.305,1.077,1.06,53,7.685,38.89,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/15/2020,18216,155,129,736,7,6.286,2641.28,22.475,18.705,106.718,1.015,0.911,1.06,49,7.105,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/16/2020,18390,174,136.429,739,3,5.286,2666.51,25.23,19.782,107.153,0.435,0.766,1.07,46,6.67,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/17/2020,18544,154,135.143,749,10,6.143,2688.84,22.33,19.595,108.603,1.45,0.891,1.07,43,6.235,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/18/2020,18733,189,133.429,753,4,5.714,2716.244,27.405,19.347,109.183,0.58,0.829,1.07,37,5.365,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/19/2020,18819,86,132.571,755,2,5.429,2728.714,12.47,19.223,109.473,0.29,0.787,1.09,34,4.93,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/20/2020,18863,44,135,761,6,5.857,2735.094,6.38,19.575,110.343,0.87,0.849,1.11,37,5.365,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/21/2020,19014,151,136.143,765,4,5.143,2756.989,21.895,19.74,110.923,0.58,0.746,1.13,35,5.075,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/22/2020,19123,109,129.571,767,2,4.429,2772.793,15.805,18.788,111.213,0.29,0.642,1.15,33,4.785,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/23/2020,19283,160,127.571,779,12,5.714,2795.993,23.2,18.498,112.953,1.74,0.829,1.2,31,4.495,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/24/2020,19573,290,147,785,6,5.143,2838.043,42.049,21.315,113.823,0.87,0.746,1.27,29,4.205,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/25/2020,19828,255,156.429,789,4,5.143,2875.017,36.974,22.682,114.403,0.58,0.746,1.27,30,4.35,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/26/2020,19997,169,168.286,789,0,4.857,2899.522,24.505,24.401,114.403,0,0.704,1.29,36,5.22,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/27/2020,20055,58,170.286,796,7,5,2907.931,8.41,24.691,115.418,1.015,0.725,1.29,36,5.22,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/28/2020,20271,216,179.571,807,11,6,2939.251,31.32,26.037,117.013,1.595,0.87,1.3,41,5.945,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/29/2020,20547,276,203.429,813,6,6.571,2979.27,40.019,29.497,117.883,0.87,0.953,1.3,42,6.09,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
9/30/2020,20833,286,221.429,825,12,6.571,3020.74,41.469,32.107,119.623,1.74,0.953,1.3,44,6.38,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
10/1/2020,20833,0,180,825,0,5.714,3020.74,0,26.1,119.623,0,0.829,1.31,44,6.38,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
10/2/2020,21336,503,215.429,838,13,7,3093.674,72.934,31.237,121.508,1.885,1.015,1.39,47,6.815,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
10/3/2020,21518,182,217.286,841,3,7.429,3120.063,26.39,31.506,121.943,0.435,1.077,1.41,50,7.25,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
10/4/2020,21587,69,218.857,844,3,6.857,3130.068,10.005,31.734,122.378,0.435,0.994,1.44,54,7.83,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
10/5/2020,21870,283,228.429,854,10,6.714,3171.103,41.034,33.122,123.828,1.45,0.974,1.48,56,8.12,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
10/6/2020,22306,436,251.286,862,8,7,3234.322,63.219,36.436,124.988,1.16,1.015,1.52,59,8.555,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
10/7/2020,22743,437,272.857,873,11,6.857,3297.686,63.364,39.564,126.583,1.595,0.994,1.55,57,8.265,35.19,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
12/28/2020,198053,337,797.286,7251,87,69.429,28717.255,48.864,115.605,1051.379,12.615,10.067,0.68,523,75.834,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
12/29/2020,199491,1438,745.714,7405,154,75.143,28925.762,208.507,108.127,1073.709,22.33,10.896,0.72,504,73.079,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/18/2021,212383,570,464.571,8565,82,47.571,30795.074,82.649,67.362,1241.906,11.89,6.898,0.8,341,49.444,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/19/2021,212927,544,435.143,8614,49,47.857,30873.953,78.879,63.095,1249.011,7.105,6.939,0.81,329,47.704,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/20/2021,213409,482,427.571,8651,37,43.143,30943.842,69.889,61.997,1254.376,5.365,6.256,0.85,318,46.109,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/21/2021,213864,455,416.143,8741,90,49.286,31009.816,65.974,60.34,1267.426,13.05,7.146,0.89,327,47.414,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/22/2021,214430,566,418.143,8799,58,48.857,31091.884,82.069,60.63,1275.836,8.41,7.084,0.94,297,43.064,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/23/2021,214696,266,422.857,8811,12,48.143,31130.454,38.569,61.313,1277.576,1.74,6.981,0.98,284,41.179,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/24/2021,214817,121,429.143,8820,9,48.143,31147.999,17.545,62.225,1278.881,1.305,6.981,1.01,281,40.744,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/25/2021,215589,772,458,8880,60,45,31259.937,111.938,66.409,1287.581,8.7,6.525,1.05,283,41.034,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/26/2021,216416,827,498.429,8916,36,43.143,31379.85,119.913,72.271,1292.801,5.22,6.256,1.07,279,40.454,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/27/2021,217014,598,515,8944,28,41.857,31466.559,86.709,74.674,1296.861,4.06,6.069,1.08,281,40.744,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/28/2021,217574,560,530,8973,29,33.143,31547.758,81.199,76.849,1301.066,4.205,4.806,1.09,265,38.424,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/29/2021,218269,695,548.429,9008,35,29.857,31648.531,100.773,79.521,1306.14,5.075,4.329,1.11,257,37.264,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/30/2021,218618,349,560.286,9028,20,31,31699.135,50.604,81.24,1309.04,2.9,4.495,1.13,261,37.844,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
1/31/2021,218748,130,561.571,9045,17,32.143,31717.985,18.85,81.427,1311.505,2.465,4.661,1.15,263,38.134,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
2/1/2021,219580,832,570.143,9142,97,37.429,31838.623,120.638,82.669,1325.57,14.065,5.427,1.17,264,38.279,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
2/2/2021,220547,967,590.143,9178,36,37.429,31978.836,140.213,85.569,1330.79,5.22,5.427,1.19,265,38.424,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
2/3/2021,221266,719,607.429,9218,40,39.143,32083.09,104.253,88.076,1336.59,5.8,5.676,1.2,279,40.454,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
2/4/2021,222149,883,653.571,9272,54,42.714,32211.123,128.033,94.766,1344.42,7.83,6.193,1.21,284,41.179,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
2/5/2021,223059,910,684.286,9302,30,42,32343.071,131.948,99.22,1348.77,4.35,6.09,1.22,277,40.164,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
3/12/2021,275859,3159,2496.286,11196,102,89.286,39998.956,458.048,361.956,1623.396,14.79,12.946,1.32,502,72.789,53.7,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
5/2/2021,405194,348,1099.143,16492,48,83.571,58752.25,50.459,159.373,2391.304,6.96,12.118,0.65,670,97.149,50.93,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
5/9/2021,410202,241,715.429,16929,27,62.429,59478.399,34.944,103.736,2454.668,3.915,9.052,0.74,566,82.069,50.93,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
5/16/2021,414192,151,570,17259,9,47.143,60056.941,21.895,82.649,2502.518,1.305,6.836,0.65,501,72.644,50.93,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
5/23/2021,416646,81,350.571,17496,9,33.857,60412.765,11.745,50.832,2536.882,1.305,4.909,0.6,410,59.449,48.15,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
5/30/2021,418274,53,232.571,17662,5,23.714,60648.822,7.685,33.722,2560.952,0.725,3.439,0.67,364,52.779,48.15,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
6/6/2021,419473,47,171.286,17820,7,22.571,60822.674,6.815,24.836,2583.861,1.015,3.273,0.67,293,42.484,62.96,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
6/13/2021,420336,42,123.286,17900,2,11.429,60947.807,6.09,17.876,2595.461,0.29,1.657,0.72,246,35.669,62.96,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
6/20/2021,421032,27,99.429,17990,1,12.857,61048.726,3.915,14.417,2608.511,0.145,1.864,0.73,207,30.015,62.96,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
6/27/2021,421531,16,71.286,18027,0,5.286,61121.08,2.32,10.336,2613.876,0,0.766,0.82,196,28.42,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/4/2021,422034,0,71.857,18084,0,8.143,61194.014,0,10.419,2622.141,0,1.181,0.89,154,22.33,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/5/2021,422151,117,72.143,18125,41,12.143,61210.978,16.965,10.461,2628.086,5.945,1.761,0.9,152,22.04,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/6/2021,422238,87,69.571,18127,2,11.143,61223.593,12.615,10.088,2628.376,0.29,1.616,0.89,123,17.835,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/7/2021,422298,60,67,18129,2,9.714,61232.293,8.7,9.715,2628.666,0.29,1.409,0.88,111,16.095,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/8/2021,422353,55,64.429,18134,5,9.571,61240.268,7.975,9.342,2629.391,0.725,1.388,0.89,113,16.385,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/9/2021,422414,61,61.571,18138,4,7.857,61249.113,8.845,8.928,2629.971,0.58,1.139,0.91,108,15.66,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/10/2021,422446,32,58.857,18140,2,8,61253.753,4.64,8.534,2630.261,0.29,1.16,0.94,105,15.225,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/11/2021,422462,16,61.143,18140,0,8,61256.073,2.32,8.866,2630.261,0,1.16,0.97,104,15.08,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
7/12/2021,422545,83,56.286,18144,4,2.714,61268.108,12.035,8.161,2630.841,0.58,0.394,1,104,15.08,42.59,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
8/20/2021,440066,1368,1103.857,18459,21,18.143,63808.614,198.357,160.057,2676.515,3.045,2.631,1.44,194,28.13,20.37,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
11/11/2021,650063,3207,3731,25950,196,170.714,94257.723,465.008,540.987,3762.694,28.42,24.753,0.83,760,110.198,47.22,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
11/12/2021,653209,3146,3504.143,26125,175,169.286,94713.887,456.163,508.093,3788.068,25.375,24.546,0.82,755,109.473,47.22,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.816
3/15/2020,549,96,61.286,5,0,0.571,14.422,2.522,1.61,0.131,0,0.015,2.43,2,0.053,24.07,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
3/22/2020,2651,456,300.286,46,6,5.857,69.639,11.979,7.888,1.208,0.158,0.154,2.37,35,0.919,73.15,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
3/29/2020,8246,936,799.286,203,37,22.429,216.613,24.588,20.996,5.333,0.972,0.589,1.86,142,3.73,74.54,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
4/5/2020,17599,1189,1336.143,747,95,77.714,462.305,31.234,35.099,19.623,2.496,2.041,1.42,455,11.952,74.54,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
4/12/2020,26966,1342,1338.143,1724,168,139.571,708.366,35.253,35.151,45.287,4.413,3.666,1.23,570,14.973,74.54,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
4/19/2020,39317,1700,1764.429,3038,192,187.714,1032.812,44.657,46.349,79.805,5.044,4.931,1.13,516,13.555,74.54,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
4/26/2020,50707,1211,1627.143,4283,155,177.857,1332.014,31.812,42.743,112.509,4.072,4.672,1,536,14.08,74.54,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
5/3/2020,61640,1259,1561.857,5510,140,175.286,1619.211,33.072,41.028,144.741,3.678,4.605,0.93,514,13.502,74.54,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
5/10/2020,70582,1038,1277.429,6432,123,131.714,1854.107,27.267,33.557,168.961,3.231,3.46,0.88,457,12.005,74.54,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
5/17/2020,78694,1208,1158.857,7204,93,110.286,2067.2,31.733,30.442,189.241,2.443,2.897,0.91,399,10.481,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929
